时间,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点,PE-TTM(扣非) 50%分位点,PE-TTM(扣非) 20%分位点
2005-01-05,3.67,-5.39,59.64,15.19,3669347590.3,1159569815,25.4124,0.1853,66.317,43.3702,25.9579
2005-01-04,3.66,-5.41,59.32,15.11,3650022520.7,1153462798,25.2786,0.1803,66.317,43.3702,25.9579
2004-12-31,3.78,-5.27,61.28,15.61,3770804205.7,1191631653,26.115,0.2091,66.317,43.3702,25.9579
2004-12-30,3.67,-5.39,59.6,15.18,3666931956.6,1158806438,25.3957,0.1849,66.317,43.3702,25.9579
2004-12-29,3.67,-5.39,59.64,15.19,3669347590.3,1159569815,25.4124,0.1853,66.317,43.3702,25.9654
2004-12-28,3.64,-5.43,59.13,15.06,3637944352.2,1149645913,25.1949,0.1786,66.317,43.3702,25.9796
2004-12-27,3.63,-5.44,58.89,15,3623450550,1145065650,25.0945,0.1736,66.317,43.3702,25.9812
2004-12-24,3.66,-5.4,59.44,15.14,3657269421.8,1155752929,25.3288,0.1816,66.317,43.3702,25.9964
2004-12-23,3.64,-5.43,59.01,15.03,3630697451.1,1147355781,25.1447,0.1757,66.317,43.3702,26.0022
2004-12-22,3.59,-5.49,58.26,14.84,3584800410.8,1132851616,24.8269,0.1694,66.317,43.3702,26.0022
2004-12-21,3.54,-5.55,57.44,14.63,3534072103.1,1116820697,24.4755,0.1653,66.317,43.3702,26.0022
2004-12-20,3.51,-5.59,56.93,14.5,3502668865,1106896795,24.2581,0.1607,66.317,43.3702,26.0086
2004-12-17,3.66,-5.4,59.48,15.15,3659685055.5,1156516307,25.3455,0.1807,66.317,43.3702,26.0206
2004-12-16,3.69,-5.37,59.91,15.26,3686257026.2,1164913455,25.5295,0.1841,66.317,43.3702,26.0206
2004-12-15,3.72,-5.33,60.42,15.39,3717660264.3,1174837357,25.747,0.1882,66.317,43.3702,26.0206
2004-12-14,3.75,-5.3,60.81,15.49,3741816601.3,1182471128,25.9143,0.1928,66.317,43.3702,26.0216
2004-12-13,3.76,-5.29,60.97,15.53,3751479136.1,1185524636,25.9812,0.1957,66.317,43.3702,26.0391
2004-12-10,3.8,-5.24,61.72,15.72,3797376176.4,1200028801,26.2991,0.2145,66.317,43.3702,26.0402
2004-12-09,3.82,-5.22,61.99,15.79,3814285612.3,1205372441,26.4162,0.222,66.317,43.3702,26.0402
2004-12-07,3.82,-5.21,62.07,15.81,3819116879.7,1206899195,26.4496,0.2232,66.317,43.3673,26.0402
2004-12-06,3.85,-5.19,62.42,15.9,3840857583,1213769589,26.6002,0.2328,66.317,43.3673,26.0402
2004-12-03,3.85,-5.18,62.46,15.91,3843273216.7,1214532966,26.6169,0.234,66.317,43.3673,26.0402
2004-12-02,3.77,-5.27,61.25,15.6,3768388572,1190868276,26.0983,0.2023,66.317,43.3673,26.0402
2004-12-01,3.81,-5.22,61.91,15.77,3809454344.9,1203845687,26.3827,0.2186,66.317,43.3673,26.0402
2004-11-30,3.82,-5.21,62.07,15.81,3819116879.7,1206899195,26.4496,0.2224,66.317,43.3673,26.0402
2004-11-29,3.83,-5.2,62.19,15.84,3826363780.8,1209189326,26.4998,0.2265,66.317,43.3673,26.0402
2004-11-26,3.81,-5.23,61.83,15.75,3804623077.5,1202318933,26.3493,0.2169,66.317,43.3673,26.0402
2004-11-25,3.83,-5.21,62.15,15.83,3823948147.1,1208425949,26.4831,0.224,66.317,43.3673,26.0402
2004-11-24,3.85,-5.18,62.46,15.91,3843273216.7,1214532966,26.6169,0.2315,66.317,43.3673,26.0402
2004-11-23,3.87,-5.16,62.78,15.99,3862598286.3,1220639983,26.7508,0.2353,66.317,43.3673,26.0402
2004-11-22,3.9,-5.12,63.29,16.12,3894001524.4,1230563885,26.9683,0.2436,66.317,43.3673,26.0402
2004-11-19,3.98,-5.03,64.58,16.45,3973717436.5,1255755330,27.5203,0.267,66.317,43.3673,26.0402
2004-11-18,4.01,-4.99,65.13,16.59,4007536308.3,1266442609,27.7546,0.2758,66.317,43.3673,26.0402
2004-11-17,3.96,-5.06,64.23,16.36,3951976733.2,1248884936,27.3698,0.2591,66.317,43.3673,26.0402
2004-11-16,4.01,-4.99,65.09,16.58,4005120674.6,1265679232,27.7378,0.2737,66.317,43.3673,26.0402
2004-11-15,3.92,-5.1,63.68,16.22,3918157861.4,1238197656,27.1356,0.2524,66.317,43.3673,26.0402
2004-11-12,3.94,-5.07,63.99,16.3,3937482931,1244304673,27.2694,0.2562,66.317,43.3673,26.0402
2004-11-11,3.97,-5.04,64.5,16.43,3968886169.1,1254228575,27.4869,0.2645,66.317,43.3673,26.0402
2004-11-10,4.03,-4.98,65.33,16.64,4019614476.8,1270259494,27.8382,0.2749,66.317,43.3673,26.0402
2004-11-09,3.91,-5.12,63.4,16.15,3901248425.5,1232854017,27.0185,0.247,66.317,43.3673,26.0402
2004-11-08,3.92,-5.1,63.68,16.22,3918157861.4,1238197656,27.1356,0.252,66.317,43.3673,26.0402
2004-11-05,3.91,-5.11,63.52,16.18,3908495326.6,1235144148,27.0686,0.2491,66.317,43.3673,26.0402
2004-11-04,3.99,-5.02,64.78,16.5,3985795605,1259572215,27.604,0.2662,66.317,43.3673,26.0402
2004-11-03,4.11,-4.88,66.7,16.99,4104161656.3,1296977693,28.4237,0.2845,66.317,43.3673,26.0402
2004-11-02,4.12,-4.86,66.93,17.05,4118655458.5,1301557956,28.5241,0.287,66.317,43.3673,26.0402
2004-11-01,4.11,-4.87,66.74,17,4106577290,1297741070,28.4405,0.2849,66.317,43.3673,26.0402
2004-10-29,4.06,-4.93,65.95,16.8,4058264616,1282473528,28.1059,0.277,66.317,43.3673,26.0402
2004-10-28,4.11,-4.87,66.74,17,4106577290,1297741070,28.4405,0.2845,66.317,43.3673,26.0402
2004-10-27,4.16,-4.82,67.44,17.18,4150058696.6,1311481858,28.7416,0.2904,66.317,43.3673,26.0402
2004-10-26,4.14,-4.84,67.13,17.1,4130733627,1305374841,28.6078,0.2879,66.317,43.3673,26.0402
2004-10-25,4.13,-4.85,67.01,17.07,4123486725.9,1303084710,28.5576,0.2866,66.317,43.3673,26.0402
2004-10-22,4.15,-4.83,67.4,17.17,4147643062.9,1310718481,28.7249,0.2891,66.317,43.3673,26.0402
2004-10-21,3.99,-5.02,64.7,16.48,3980964337.6,1258045461,27.5705,0.2645,66.317,43.3673,26.0402
2004-10-20,3.86,-5.17,62.62,15.95,3852935751.5,1217586475,31.2109,0.3175,66.317,43.3673,26.0402
2004-10-19,3.8,-5.25,61.6,15.69,3790129275.3,1197738670,30.7021,0.3129,66.317,43.3673,26.0402
2004-10-18,3.81,-5.23,61.79,15.74,3802207443.8,1201555555,30.7999,0.3137,66.317,43.3673,26.0402
2004-10-15,3.89,-5.14,63.13,16.08,3884338989.6,1227510377,31.4652,0.3179,66.317,43.3673,26.0402
2004-10-14,3.83,-5.21,62.15,15.83,3823948147.1,1208425949,30.976,0.3146,66.317,43.3673,26.0402
2004-10-13,3.91,-5.11,63.44,16.16,3903664059.2,1233617394,31.6218,0.3183,66.317,43.3673,26.0402
2004-10-12,3.89,-5.13,63.21,16.1,3889170257,1229037131,31.5044,0.3175,66.317,43.3673,26.0402
2004-10-11,3.95,-5.06,64.11,16.33,3944729832.1,1246594804,31.9544,0.3196,66.317,43.3673,26.0402
2004-10-08,3.87,-5.16,62.81,16,3865013920,1221403360,31.3087,0.3171,66.317,43.3673,26.0402
2004-09-30,3.72,-5.34,60.3,15.36,3710413363.2,1172547226,30.0563,0.3038,66.3128,43.3644,26.0575
2004-09-29,3.78,-5.26,61.36,15.63,3775635473.1,1193158407,30.5847,0.3104,66.3128,43.3702,26.0575
2004-09-28,3.81,-5.24,61.76,15.73,3799791810.1,1200792178,30.7804,0.3121,66.3128,43.3702,26.0575
2004-09-27,3.64,-5.43,59.01,15.03,3630697451.1,1147355781,29.4106,0.2971,66.3128,43.3882,26.0575
2004-09-24,3.65,-5.42,59.24,15.09,3645191253.3,1151936044,29.528,0.2975,66.3128,43.3882,26.0575
2004-09-23,3.54,-5.54,57.52,14.65,3538903370.5,1118347452,28.667,0.2875,66.3128,43.4422,26.0575
2004-09-22,3.48,-5.62,56.5,14.39,3476096894.3,1098499647,28.1583,0.2771,66.3128,43.454,26.0575
2004-09-21,3.48,-5.61,56.54,14.4,3478512528,1099263024,28.1778,0.2783,66.3128,43.454,26.0575
2004-09-20,3.52,-5.57,57.21,14.57,3519578300.9,1112240435,28.5105,0.2838,66.3128,43.454,26.0575
2004-09-17,3.44,-5.66,55.91,14.24,3439862388.8,1087048990,27.8647,0.2725,66.3128,43.487,26.0575
2004-09-16,3.4,-5.72,55.13,14.04,3391549714.8,1071781448,27.4734,0.2617,66.3128,43.4987,26.0575
2004-09-15,3.42,-5.69,55.56,14.15,3418121685.5,1080178597,27.6886,0.2679,66.3128,43.5199,26.0575
2004-09-14,3.33,-5.8,53.99,13.75,3321496337.5,1049643513,26.9059,0.2408,66.3128,43.5201,26.0575
2004-09-13,3.27,-5.87,53.01,13.5,3261105495,1030559085,26.4167,0.2204,66.3128,43.5201,26.0575
2004-09-10,3.34,-5.79,54.18,13.8,3333574506,1053460398,27.0037,0.2433,66.3128,43.538,26.0575
2004-09-09,3.34,-5.79,54.18,13.8,3333574506,1053460398,27.0037,0.2433,66.3128,43.5528,26.0575
2004-09-08,3.29,-5.84,53.4,13.6,3285261832,1038192856,26.6124,0.23,66.3128,43.5528,26.0575
2004-09-06,3.29,-5.84,53.4,13.6,3285261832,1038192856,26.6124,0.2299,66.3128,43.5591,26.0575
2004-09-03,3.33,-5.79,54.07,13.77,3326327604.9,1051170267,26.945,0.2403,66.3128,43.5724,26.0575
2004-09-02,3.3,-5.83,53.52,13.63,3292508733.1,1040482987,26.6711,0.232,66.3128,43.5857,26.0575
2004-09-01,3.28,-5.85,53.24,13.56,3275599297.2,1035139348,26.5341,0.2262,66.3128,43.5857,26.0575
2004-08-31,3.38,-5.73,54.93,13.99,3379471546.3,1067964563,27.3755,0.2532,66.3128,43.5857,26.0575
2004-08-30,3.38,-5.73,54.93,13.99,3379471546.3,1067964563,27.3755,0.2532,66.3128,43.5857,26.0575
2004-08-27,3.41,-5.7,55.36,14.1,3406043517,1076361711,27.5908,0.2591,66.3128,43.5857,26.0575
2004-08-26,3.37,-5.74,54.77,13.95,3369809011.5,1064911055,27.2973,0.2516,66.3128,43.5857,26.0575
2004-08-25,3.34,-5.79,54.18,13.8,3333574506,1053460398,27.0037,0.2411,66.3128,43.5857,26.0575
2004-08-24,3.36,-5.76,54.58,13.9,3357730843,1061094169,27.1994,0.2486,66.3128,43.5857,26.0575
2004-08-23,3.39,-5.73,54.97,14,3381887180,1068727940,27.3951,0.2528,66.3128,43.5857,26.0575
2004-08-20,3.4,-5.72,55.13,14.04,3391549714.8,1071781448,27.4734,0.2553,66.3128,43.5857,26.0575
2004-08-19,3.42,-5.69,55.52,14.14,3415706051.8,1079415219,27.6691,0.2599,66.3128,43.5857,26.0575
2004-08-18,3.39,-5.73,54.97,14,3381887180,1068727940,27.3951,0.2528,66.3128,43.5857,26.0575
2004-08-17,3.41,-5.7,55.36,14.1,3406043517,1076361711,27.5908,0.2566,66.3128,43.5857,26.0575
2004-08-16,3.36,-5.75,54.62,13.91,3360146476.7,1061857546,27.219,0.2486,66.3128,43.5857,26.0575
2004-08-13,3.31,-5.81,53.79,13.7,3309418169,1045826627,26.8081,0.2341,66.3128,43.5857,26.0575
2004-08-12,3.34,-5.79,54.18,13.8,3333574506,1053460398,27.0037,0.2407,66.3128,43.5857,26.0575
2004-08-11,3.36,-5.76,54.5,13.88,3352899575.6,1059567415,27.1603,0.247,66.3128,43.5857,26.0575
2004-08-10,3.33,-5.79,54.11,13.78,3328743238.6,1051933644,26.9646,0.2391,66.3128,43.5857,26.0575
2004-08-09,3.32,-5.81,53.87,13.72,3314249436.4,1047353381,26.8472,0.2357,66.3128,43.5857,26.0575
2004-08-06,3.29,-5.84,53.36,13.59,3282846198.3,1037429479,26.5928,0.2278,66.3128,43.5857,26.0575
2004-08-05,3.43,-5.68,55.68,14.18,3425368586.6,1082468728,27.7473,0.2586,66.3128,43.5857,26.0575
2004-08-04,3.45,-5.65,55.99,14.26,3444693656.2,1088575745,27.9039,0.2599,66.3128,43.5857,26.0575
2004-08-03,3.43,-5.67,55.71,14.19,3427784220.3,1083232105,27.7669,0.2591,66.3128,43.5857,26.0575
2004-08-02,3.44,-5.67,55.75,14.2,3430199854,1083995482,27.7865,0.2599,66.3128,43.5857,26.0402
2004-07-30,3.46,-5.64,56.19,14.31,3456771824.7,1092392630,28.0017,0.2616,66.3128,43.5857,26.0391
2004-07-29,3.58,-5.5,58.15,14.81,3577553509.7,1130561485,30.3298,0.2936,66.3128,43.5857,26.0216
2004-07-28,3.56,-5.53,57.72,14.7,3550981539,1122164337,30.1045,0.2895,66.3128,43.5857,26.0206
2004-07-27,3.53,-5.56,57.24,14.58,3521993934.6,1113003812,29.8587,0.2874,66.3128,43.5857,26.0206
2004-07-26,3.56,-5.53,57.72,14.7,3550981539,1122164337,30.1045,0.2899,66.3128,43.5857,26.0206
2004-07-23,3.5,-5.59,56.81,14.47,3495421963.9,1104606664,29.6335,0.2865,66.3128,43.5857,26.0086
2004-07-22,3.49,-5.6,56.7,14.44,3488175062.8,1102316532,29.572,0.2857,66.3128,43.5857,26.0022
2004-07-21,3.45,-5.66,55.95,14.25,3442278022.5,1087812368,29.1829,0.2832,66.3128,43.5857,26.0022
2004-07-20,3.39,-5.72,55.05,14.02,3386718447.4,1070254694,28.7119,0.2761,66.3128,43.5857,26.0022
2004-07-19,3.37,-5.75,54.69,13.93,3364977744.1,1063384300,28.5276,0.2741,66.3128,43.5857,25.9964
2004-07-16,3.35,-5.77,54.34,13.84,3343237040.8,1056513906,28.3433,0.2716,66.3128,43.5857,25.9796
2004-07-15,3.28,-5.85,53.24,13.56,3275599297.2,1035139348,27.7699,0.2645,66.3128,43.5857,25.9654
2004-07-14,3.26,-5.87,52.97,13.49,3258689861.3,1029795708,27.6265,0.2607,66.3128,43.5857,25.9579
2004-07-13,3.24,-5.9,52.62,13.4,3236949158,1022925314,27.4422,0.2578,66.3128,43.5857,25.947
2004-07-12,3.31,-5.81,53.79,13.7,3309418169,1045826627,28.0566,0.2666,66.3128,43.5857,25.947
2004-07-09,3.33,-5.8,53.99,13.75,3321496337.5,1049643513,28.159,0.2682,66.3128,43.5857,25.9291
2004-07-08,3.3,-5.83,53.56,13.64,3294924366.8,1041246364,27.9337,0.2657,66.3128,43.5857,25.9291
2004-07-07,3.33,-5.8,54.03,13.76,3323911971.2,1050406890,28.1794,0.2692,66.3128,43.5857,25.9291
2004-07-06,3.35,-5.77,54.42,13.86,3348068308.2,1058040661,28.3842,0.2718,66.3128,43.5867,25.9291
2004-07-05,3.3,-5.83,53.6,13.65,3297340000.5,1042009742,27.9542,0.2665,66.3128,43.5876,25.9291
2004-07-02,3.27,-5.86,53.13,13.53,3268352396.1,1032849216,27.7084,0.2644,66.3128,43.5876,25.9122
2004-07-01,3.25,-5.89,52.69,13.42,3241780425.4,1024452068,27.4831,0.2606,66.3128,43.5876,25.9102
2004-06-30,3.17,-5.98,51.44,13.1,3164480147,1000024001,26.8278,0.2431,66.3128,43.5876,25.8917
2004-06-29,3.14,-6.01,51.05,13,3140323810,992390230,26.623,0.2385,66.3128,43.5876,25.8786
2004-06-28,3.11,-6.06,50.46,12.85,3104089304.5,980939574,26.3158,0.2239,66.3128,43.5876,25.8365
2004-06-25,3.14,-6.01,51.05,13,3140323810,992390230,26.623,0.2389,66.3128,43.5876,25.8303
2004-06-24,3.14,-6.01,51.05,13,3140323810,992390230,26.623,0.2394,66.3128,43.5876,25.8303
2004-06-23,3.11,-6.06,50.42,12.84,3101673670.8,980176196,26.2954,0.2227,66.3128,43.5876,25.8303
2004-06-22,3.1,-6.06,50.34,12.82,3096842403.4,978649442,26.2544,0.2219,66.3128,43.5876,25.8303
2004-06-21,3.11,-6.06,50.46,12.85,3104089304.5,980939574,26.3158,0.2239,66.3128,43.5876,25.8303
2004-06-18,3.1,-6.07,50.26,12.8,3092011136,977122688,26.2134,0.2177,66.3128,43.5876,25.8303
2004-06-17,3.1,-6.04,50.68,17.23,3201643795.4,1012270943,27.1429,0.2535,66.3128,43.5876,25.8303
2004-06-16,3.14,-5.99,51.35,17.45,3242523751,1025196051,27.4895,0.2602,66.3128,43.5876,25.8303
2004-06-15,3.09,-6.05,50.59,17.2,3196069256,1010508428,27.0956,0.2519,66.3128,43.5876,25.8303
2004-06-14,3.04,-6.11,49.72,16.91,3142182041.8,993470786,26.6388,0.2385,66.3128,43.5876,25.8303
